"ms1_id","ms2_id","mz","RTINMINUTES","omus","annotations","50MeOH_10570","50MeOH_10571","50MeOH_10572","FullMix_10574","FullMix_10577","FullMix_10580"
"572","mz256.26414rt6.49","256.264136","6.48766666666667","omu113","4-Dodecylmorpholine,N,N-Diethyldodecanamide,Palmitamide",0,0,0,50491.21,41318.4,38294.09
"574","mz510.4369rt6.49","510.436896","6.49383333333333","omu114","",0,0,0,8777.77,11251.71,10179.66
"578","mz438.37862rt6.54","438.378616","6.53633333333333","omu143","",0,0,0,231223.41,321858.41,317371.31
"579","mz394.35246rt6.54","394.352456","6.5445","omu115","",0,0,0,192459.94,189467.13,181452.36
"584","mz282.27957rt6.61","282.279576","6.60883333333333","omu116","Laurocapram",6007.28,4079.94,4854.2,206364.25,186699.5,167348.86
"589","mz413.32403rt6.64","413.324026","6.6355","omu117","",0,0,0,79450.47,78223.05,84049.83
"592","","796.214666","6.65666666666667","","",0,0,0,17019.79,17437.83,13371.94
"593","","939.1751726","6.659","","",0,0,0,34056.41,37296.49,38118.85
"594","","680.480206","6.662","","",0,0,0,71136.91,71167.94,59986.78
"595","","457.350406","6.6635","","",0,0,0,87835.06,86277.29,92507.32
"608","mz1051.72051rt6.7","1051.7204976","6.7035","omu118","",0,0,0,47851.07,43702.04,42647.61
"615","mz88.00425rt6.73","88.0042476","6.725","omu119","",0,0,0,382052.28,342213.47,349856.75
"627","","93.0019676","6.72633333333333","","",0,0,0,10740.03,9892.19,9828.83
"639","","83.5358426","6.72833333333333","","",0,0,0,3043.9,3528.72,4157.62
"645","","93.9994076","6.729","","",0,0,0,2940.32,3380.79,4088.65
"649","","72.0277426","6.72966666666667","","",0,0,0,13373.21,14566.49,14041.5
"653","","63.0225626","6.72983333333333","","",0,0,0,3905.92,4418.18,5084.38
"659","","255.940036","6.731","","",0,0,0,2052.55,1901.57,1731.33
"662","","49.499116","6.73166666666667","","",0,0,0,16073.13,16267.42,15023.76
"668","","77.5000926","6.73416666666667","","",0,0,0,10253.99,11614.84,11423.67
"680","mz82.99648rt6.74","82.9964676","6.74483333333333","omu120","",0,0,0,61257.75,47293.55,49961.25
"682","","67.934486","6.7465","","",0,0,0,8756.77,7609.73,7764.31
"684","","271.894706","6.749","","",0,0,0,10343.34,7317.83,8855.73
"685","mz98.51211rt6.76","98.512116","6.7555","omu154","",0,0,0,141944.27,136947.33,131941.38
"686","","149.987656","6.7575","","",0,0,0,16613.32,14389.77,14545.09
"687","","56.9419176","6.76433333333333","","",0,0,0,38647.98,36828.02,26709.42
"696","","131.929526","6.97516666666667","","",0,0,0,5135.02,7217.41,6180.65
"699","","239.888746","7.02633333333333","","",0,0,0,4489.28,3874.16,4920.85
"701","","330.817236","7.03083333333333","","",0,0,0,2998.62,2883.49,2699.27
"702","mz184.96109rt7.14","184.961086","7.13933333333333","omu146","",0,0,0,45685.58,42763.25,31085.41
"705","","128.950646","7.196","","",0,0,0,61793.43,50595.16,43748.12
"718","mz239.16221rt0.06","239.162206","0.0576666666666667","omu121","",0,0,0,16411.03,13856.37,13669.61
"743","","105.964036","0.105833333333333","","",0,0,0,3631.58,4331.85,5210.55
"840","mz236.93915rt0.41","236.939146","0.4105","omu122","",0,0,0,36884.52,39554.72,46702.82
"851","","125.984098","0.589333333333333","","",0,0,0,46883.45,49078.99,45733.02
"852","","61.0070926","0.5975","","",0,0,0,59738.45,72510.75,63442.68
"854","","56.964696","0.591833333333333","","",0,0,0,95747.85,100088.96,97503.5
"855","mz71.02922rt0.59","71.0292076","0.590666666666667","omu123","",0,0,0,83730.88,91313.84,83620.38
"856","mz70.01259rt0.6","70.0125826","0.596","omu124","",0,0,0,75380.54,96266.74,81484.99
"859","","143.996996","0.624","","",0,0,0,10897.9,10390.74,8861.21
"860","","62.0237226","0.593166666666667","","",0,0,0,44313.14,46860.59,45692.27
"862","","128.019006","0.621166666666667","","",0,0,0,6198.66,7396.89,6367.76
"863","","40.987126","0.6185","","",0,0,0,8979.44,9450.49,7774.26
"867","mz140.06818rt0.65","140.068176","0.6525","omu125","",0,0,0,10273.41,11122.01,13464.26
"870","mz158.96406rt0.69","158.964056","0.686","omu151","",0,0,0,211877.64,192201.34,276411.53
"871","mz90.97652rt0.69","90.976516","0.688666666666667","omu126","",0,0,0,14877.52,15868.34,12553.83
"872","","106.086106","0.702833333333333","","",0,0,0,4274.84,5000.38,4102.45
"879","","116.071996","0.802333333333333","","",0,0,0,2864920.75,3281832.25,2815059
"880","","58.994756","0.789666666666667","","",0,0,0,52850.94,58064.12,52125.58
"882","mz112.05043rt0.83","112.050426","0.830666666666667","omu156","6-Aminouracil,Cytosine,cytosine,CYTOSINE",0,0,0,6478416,6777602.5,6164161
"883","mz455.18897rt0.84","455.188966","0.841666666666667","omu157","",0,0,0,2275839.75,2347879,2324506.25
"884","mz192.15969rt0.87","192.159756","0.871666666666667","omu127","Triisopropanolamine",1333.93,1630.82,1823.84,110851.04,162278.7,152789.64
"886","mz123.05538rt0.94","123.055376","0.944333333333333","omu128","Vitamin PP,Niacinamide,Nicotinamide,nicotinamide",0,0,0,1938057.38,2388932,2212811.75
"891","mz113.03442rt1","113.034426","0.999333333333333","omu156","Maleic hydrazide",0,0,0,110606.23,160654.31,134802.52
"893","mz455.18837rt1.05","455.188376","1.05416666666667","omu157","",0,0,0,1927050.13,2110228,1915091.75
"929","","139.071886","2.16533333333333","","",0,0,0,6791.21,6368.21,8583.74
"930","mz138.05643rt2.17","138.056436","2.17083333333333","omu137","Amben,N-Methylnicotinate,4-Aminobenzoic acid,Trigonelline",0,0,0,8116451,9021676,9090530
"932","","95.048716","2.17633333333333","","",0,0,0,14375.17,14231.86,16019.96
"934","mz120.04438rt2.17","120.044386","2.1735","omu129","",0,0,0,947038.69,680710.38,688871.56
"939","mz153.06597rt2.35","153.065976","2.35266666666667","omu130","",0,0,0,215962.44,246523.59,245164.36
"942","mz368.25409rt2.4","368.2540826","2.401","omu150","",0,0,0,787639.38,641232.44,740277.75
"944","mz368.25409rt2.46","368.2537976","2.46166666666667","omu150","",0,0,0,641606.81,548027.38,586427.31
"950","mz749.51576rt2.58","749.515356","2.58","omu135","Azithromycin",0,0,0,4777976.5,4816695,4894894
"954","","77.059266","2.57616666666667","","",0,0,0,13742.37,13545.65,15030.24
"955","mz591.42208rt2.58","591.422076","2.58133333333333","omu131","Desosaminylazithromycin",0,0,0,412101.88,450185.81,400433.06
"956","mz99.07982rt2.57","99.079826","2.57333333333333","omu132","",0,0,0,47552.48,45833.3,45543.4
"957","mz113.05965rt2.58","113.059656","2.58366666666667","omu158","",0,0,0,9307.88,9113.2,9946.73
"961","mz138.05508rt2.67","138.055086","2.66766666666667","omu137","N-Methylnicotinate,Trigonelline,3-aminobenzoic acid,Salicylamide,Benzohydroxamic acid",131.43,137.23,120.02,274998.66,355044.75,368128.63
"962","mz83.04886rt2.76","83.048856","2.75833333333333","omu149","",0,0,0,65217.33,52502.09,52414.23
"964","mz749.51469rt2.8","749.514696","2.804","omu135","Azithromycin",0,0,0,2235222.75,2229800.75,2299016.75
"966","mz137.07087rt2.91","137.070876","2.90933333333333","omu137","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,4-Aminobenzamide,Benzoyl hydrazine",0,0,0,89450.98,81047.34,75340.89
"967","mz158.96153rt2.93","158.961526","2.93316666666667","omu151","",0,0,0,155414.58,154408.3,158537.78
"968","","42.033856","2.94116666666667","","",0,0,0,230609.48,213436.52,204731.73
"969","mz558.36375rt2.95","558.363746","2.955","omu152","",0,0,0,49617.2,52456.89,46750.89
"971","mz137.07101rt3.04","137.071006","3.0415","omu137","3-Carbamoyl-1-methylpyridinium,1-Methylnicotinamide,4-Aminobenzamide,Benzoyl hydrazine",0,0,0,51293.44,46285.38,42611.17
"972","mz375.26166rt3.04","375.2616526","3.04416666666667","omu139","",0,0,0,1540994.5,1485360.5,1626527
"974","mz83.04895rt3.12","83.048956","3.11566666666667","omu149","",0,0,0,202662.63,210328.56,208486.05
"975","mz734.46947rt3.14","734.469466","3.135","omu136","Erythromycin",0,0,0,7941389,7893512,7937258
"976","mz558.36385rt3.13","558.363846","3.1265","omu152","",0,0,0,1109929.75,1013046.56,940336
"978","mz375.26201rt3.21","375.2613426","3.20916666666667","omu139","",0,0,0,771187.63,752565.69,775897.56
"980","mz243.01901rt3.22","243.01862","3.21583333333333","omu133","",0,0,0,23979.63,31928.3,31017.15
"981","","85.064656","3.20766666666667","","",0,0,0,10408.61,11317.77,12287.91
"985","mz89.05947rt3.23","89.059466","3.23066666666667","omu134","",0,0,0,17154.91,23024.84,19896.01
"986","mz716.45942rt3.3","716.459416","3.2995","omu138","",0,0,0,8430200,8436846,8445536
"988","mz558.36364rt3.32","558.363636","3.31866666666667","omu152","",0,0,0,2465406,2969095.75,2419031.75
"989","mz83.04883rt3.31","83.048836","3.30783333333333","omu149","",0,0,0,198559.53,206690.77,217850.67
"992","mz749.51469rt2.8","749.514236","3.34316666666667","omu135","Azithromycin",0,0,0,86088.67,83416.42,65714.98
"996","mz716.4573rt3.45","716.457306","3.447","omu138","",0,0,0,1578886.38,1743622.13,1736709.88
"997","mz749.51469rt2.8","749.514166","3.524","omu135","Azithromycin",0,0,0,129910.1,137885.48,128256.25
"999","mz558.36355rt3.56","558.363546","3.55683333333333","omu152","",0,0,0,192658.81,218406.34,205511.38
