"ms1_id","ms2_id","mz","RTINMINUTES","omus","annotations","50MeOH_10570","50MeOH_10571","50MeOH_10572","FullMix_10574","FullMix_10577","FullMix_10580"
"292","mz226.18039rt3.77","226.180396","3.76633333333333","omu238","",7619.77,9666.69,10507.07,9817.79,9433.48,9581.94
"293","mz258.16985rt3.77","258.169846","3.77083333333333","omu26","",5452.4,6067.73,7194.28,3597.1,3732.18,3295.96
"294","mz451.16397rt3.78","451.163976","3.78033333333333","omu256","",86.03,66.75,62.77,26376.34,26582.23,27529.64
"295","mz59.06016rt5.8","59.060076","3.79433333333333","omu27","",1849.24,4491.73,5505.68,17376.52,19217.62,15021.56
"296","mz211.133rt3.8","211.132996","3.8005","omu234","",4286.13,8370.08,8076.45,5638.14,4857,4401.88
"298","mz288.25354rt3.81","288.253536","3.8075","omu239","Lauryl diethanolamide",503.87,456.95,1223.69,62152.71,57217.13,53534.62
"299","mz184.98574rt6.72","184.985666","3.81283333333333","omu216","",7120.47,14137.9,17569.04,26603.41,27617.1,25568.98
"300","mz87.00417rt3.92","87.004176","3.91616666666667","omu226","Pyruvate",9351.8,2714.1,4658.16,104191.64,118849.54,109969.45
"301","","550.246696","3.9465","","",0,0,14.7,12186.37,12101.58,8325.62
"302","mz322.18616rt3.97","322.186156","3.96616666666667","omu28","",4564.53,5938.17,5390.4,1847.22,2303.76,2617.64
"303","mz157.04951rt3.97","157.049506","3.967","omu201","",17147.66,21194.7,20649.89,20253.38,22293.59,24473.71
"304","mz231.08688rt3.97","231.086876","3.96716666666667","omu29","",13688.8,17292.42,17155.45,16116.33,19248.38,18606.43
"305","mz575.23114rt3.97","575.231136","3.96916666666667","omu30","",8928.09,8031.86,7716.35,1452.53,1952.93,1530.04
"306","mz203.09189rt3.97","203.091886","3.96983333333333","omu240","",46367.91,59561.04,53321.58,50263.91,54582.97,52329.33
"307","","286.274746","4.02","","",0,0,54.81,4916.93,5129.96,4494.3
"308","","343.296006","4.0445","","",487.31,728.93,909.6,4442.12,5426.12,6633.92
"309","mz158.96149rt4.07","158.961496","4.07166666666667","omu201","",8506.96,16357.75,0,98448.29,109353.79,106724.31
"310","mz59.04906rt0.46","59.048996","4.07216666666667","omu215","",428433.31,62481.02,57254.71,140368.8,122854.66,89767.98
"311","mz558.3623rt4.1","558.362306","4.09583333333333","omu242","",17.54,30.38,67.24,124032.44,127428.6,131848.34
"312","mz172.16973rt4.11","172.169726","4.10566666666667","omu200","",17186.58,18418.79,18402.18,11319.84,11634.71,11607.71
"313","mz261.11023rt4.11","261.110226","4.11116666666667","omu243","N-Nitrosofenfluramine",45012.71,45828.73,51125.94,9404.73,10934.93,11511.83
"314","mz163.07577rt4.12","163.075766","4.11616666666667","omu289","",6869.21,7592.86,6419.56,6043.06,6308.69,5384.29
"315","mz748.48283rt4.12","748.482826","4.121","omu233","Clarithromycin",0,0,93.38,3541626.25,3894169.75,3833519.25
"316","mz182.962rt6.74","182.962076","4.20933333333333","omu231","",3538.74,13585.94,3937.86,25053.21,23360.14,17366.65
"317","","332.315166","4.21733333333333","","",0,0,14.63,8709.5,7736.83,7938.69
"318","","161.969346","4.22283333333333","","",6511.29,8859.65,3291.11,21958.33,23733.05,22727.81
"319","","258.279786","4.22783333333333","","",0,1061.84,1044.2,5906.3,5574.06,5324.04
"320","","304.299946","4.23066666666667","","",1716.82,2107.3,1809.87,5913.71,6009,5145.26
"321","mz428.31562rt4.25","428.315616","4.25033333333333","omu255","",0,0,182.57,30042.94,28066.23,29167.21
"322","mz192.13837rt4.27","192.138366","4.2665","omu214","DEET,Diethyltoluamide",16300.05,17739.91,15636.08,14215.69,15154.77,14317.27
"323","mz223.0638rt4.34","223.063796","4.3435","omu244","",8176.17,8854.14,8564,645.81,120.04,643.83
"324","mz158.15403rt4.39","158.154026","4.391","omu245","N,N-dibutylformamide",267736,305820.53,271785.31,17418.26,20255.77,19354.67
"325","","414.273376","4.40366666666667","","",0,0,73.55,15598.35,10040.33,13824.09
"326","","203.180036","4.43083333333333","","",0,56.06,88.13,12969.66,13629.95,12590.82
"327","","221.154126","4.43366666666667","","",0,1221.86,1574.37,17281.8,17454.99,16587.64
"328","","181.122686","4.43366666666667","","",119.54,1075.75,1735.99,19728.69,21891.75,19393.34
"329","mz247.16985rt4.43","247.169856","4.43366666666667","omu276","",17661.63,0,0,13897.75,13396.24,14535.47
"330","","175.148456","4.43616666666667","","",79.8,328.66,316.61,23753.61,23028.66,22959.83
"331","","147.116886","4.43633333333333","","",123.14,89.09,97.29,5682.73,6770.86,6234.42
"332","","749.569666","4.43633333333333","","",259.46,0,0,18853.61,15958.18,19250.67
"333","","357.807976","4.4365","","",0,0,174.75,31733.59,33347.54,31785.9
"334","","95.085006","4.439","","",0,0,321.62,8017.47,6941.51,6768.84
"335","","149.132646","4.439","","",83.99,527.28,344.53,9369.8,8436.08,8369.62
"336","mz101.05956rt4.44","101.059566","4.439","omu208","",790.47,1561.63,248.1,5476.29,6532.63,6080.11
"337","","301.216836","4.439","","",52.72,55.39,0,4651.83,4614.33,4403.56
"338","","93.069066","4.439","","",542.56,604.73,494.89,4051.57,5041.81,5454.58
"339","","257.227066","4.43916666666667","","",104.96,0,0,7856.92,8390.8,7500.54
"340","","107.085386","4.43916666666667","","",269.59,0,1567.77,7986.67,7224.46,6321.38
"341","","215.179956","4.44166666666667","","",0,46.58,0,19099.49,20585.05,20304.1
"342","","189.163936","4.44183333333333","","",95.95,98.98,0,25721.35,26495.17,25588.14
"343","","357.835866","4.44183333333333","","",0,0,425.29,35791.78,37710.76,36455.39
"344","","161.132706","4.44183333333333","","",110.56,397.18,68.03,17004,17557.08,15876.92
"345","","201.164246","4.4445","","",0,0,116.87,11814.74,11573.42,11693.4
"346","","163.148106","4.44716666666667","","",294.87,450.82,612.16,4766.98,5246.77,5585.35
"347","mz112.05053rt1.46","112.050526","4.45033333333333","omu246","6-Aminouracil,Creatinine,cytosine,CYTOSINE",120.56,43.58,197.3,28530.32,29021.95,30287.92
"348","mz500.33445rt4.46","500.334446","4.46116666666667","omu31","",67.15,0,0,27654.14,33793.49,29726.62
"349","","508.255316","4.4695","","",0,0,37.42,10922.47,12630.04,7733.66
"350","mz118.08624rt4.47","118.086236","4.471","omu247","Abromine,Betaine,METHYL4-AMINOBUTYRATE,NORVALINE,VALINE,L-Valine",10761.59,1132899.63,18624.27,19003.03,254499.77,245401.8
"351","mz81.06956rt4.48","81.069566","4.478","omu248","",4042.25,3136.77,3834.95,25793.63,29196.89,27625.79
"353","mz487.23885rt4.49","487.238846","4.48583333333333","omu32","",99.04,57.84,0,16688.46,18244.5,20318.33
"354","mz402.3579rt4.49","402.357896","4.48883333333333","omu33","",3184.95,2682.1,2353.34,19086.11,15491.33,14172.75
"355","mz84.95941rt2.73","84.959576","4.49133333333333","omu248","",947.92,1501.74,2343.65,35514.64,36158.53,36983.2
"356","mz171.13814rt4.49","171.138146","4.49166666666667","omu200","epsilon-Decalactone",15001.2,17220.18,16305.11,9921.31,14424.3,16462.61
"357","","280.188506","4.49316666666667","","",5784.34,4433.37,4675.43,0,84.16,25.02
"358","mz154.96699rt4.5","154.966986","4.4985","omu218","",132166.42,130135.04,121288.96,5609.46,0,0
"359","mz277.18034rt4.52","277.180346","4.52333333333333","omu249","",4695.86,5041.04,4594.63,4270.42,4968.04,4981.79
"360","mz332.33065rt4.54","332.330646","4.544","omu34","Benzyl-dimethyl-tetradecylammonium",4835.77,4652.14,4608.86,11085.41,9191.38,8325.15
"361","mz270.31512rt4.56","270.315126","4.56116666666667","omu250","Dimethyldioctylammonium",1022.97,1056.08,745.37,20366.22,19517.79,17656.45
"362","mz232.11221rt4.57","232.112206","4.5675","omu35","4-Formylaminoantipyrine",4451.14,3822.6,3286.43,2236.04,2286.21,2186.9
"363","mz284.33076rt4.58","284.330756","4.5785","omu204","Hexadecyl-trimethylammonium",9354.83,6859.37,4773.77,20297.28,18488.68,17185.37
"364","mz245.0789rt4.62","245.078896","4.6205","omu252","",5306.82,6428.59,5553.83,1490.39,902.93,2417.2
"365","mz177.05493rt4.63","177.054926","4.62533333333333","omu36","",15019.58,18093.11,18143.99,11325.81,10549.88,18598.54
"366","mz748.48272rt4.65","748.482716","4.65","omu233","Clarithromycin",0,1380.05,377.09,1502326.88,3285575.75,3409205.5
"367","","358.368026","4.65933333333333","","",3564.88,1305.44,754.07,41898.83,40775.63,34906.47
"368","mz174.99252rt4.66","174.992526","4.66283333333333","omu299","",9138.42,11327.97,11320.15,12763.72,13356.39,11967.1
"369","mz251.00019rt4.66","251.000196","4.663","omu37","",24217.94,27403.69,29405.83,33291.37,35753.56,34981.72
"370","mz326.3785rt4.68","326.378496","4.68033333333333","omu309","",11219.62,8296.69,8297.49,11899.98,10659.92,10475.86
"371","","143.106516","4.7105","","",764.52,0,1433.54,7164.75,6400.76,9419.59
"372","mz241.88395rt4.71","241.883946","4.71333333333333","omu333","",138479.64,173947.75,182407.59,66224.54,16346.22,56960.23
"374","","487.256276","4.71633333333333","","",96.42,249.21,178.45,5350.25,6515.88,5795.81
"375","mz432.25047rt4.72","432.250466","4.7175","omu38","",4472.46,4058.51,4252.05,57873.61,70084.73,67041.48
"376","mz331.13086rt4.72","331.130856","4.719","omu39","",614.16,337.86,0,16843.26,16780.66,17061.96
"377","mz404.21945rt4.72","404.219446","4.719","omu40","",1370.32,1714.33,1725.28,50614.38,51675.34,49358.49
"381","","445.246236","4.727","","",0,0,85.98,3609.1,4818.53,4596.44
"382","","364.287566","4.751","","",26.21,0,0,8932,9260.29,9234.87
"383","","430.388646","4.78433333333333","","",4446.91,3597.08,4339.71,23952.06,24497.59,22209.5
"384","mz460.26938rt4.79","460.269376","4.794","omu41","",9405.15,9895.48,12014.04,7808.98,9478.52,10631.7
"385","","604.369566","4.79416666666667","","",42.76,0,0,5095.77,5278.49,5678.93
"386","mz432.23804rt4.8","432.238046","4.79533333333333","omu254","",6158.87,6005.48,5564.58,15488.28,16886.79,19227.96
"387","","172.097076","4.79683333333333","","",693.2,0,363.47,9265.29,8967.08,9092.24
"388","mz428.31562rt4.25","428.316086","4.80783333333333","omu255","",0,0,32.34,29601.19,30480.84,31812.84
"389","","481.363276","4.81066666666667","","",0,19.09,0,9815.66,9242.78,9774.26
"390","","106.085836","4.86533333333333","","",271.73,120.43,253.21,3210.65,3847.75,4267.58
"391","","312.362736","4.90016666666667","","",5824.9,6713.88,3679.26,8438.52,6904.88,8796.76
"392","mz327.17757rt4.97","327.177576","4.96816666666667","omu253","",76.01,0,1122.38,4913.68,4926.15,6115.98
"393","mz244.22734rt4.97","244.227346","4.971","omu252","",675.45,308.37,359.25,3227.21,4032.71,3372.82
"394","","209.154116","4.98766666666667","","",3837.03,4129.35,5136.48,5440.96,4347.04,4427.86
"395","","239.126016","5.01633333333333","","",1669.24,521.93,2043.21,5543.28,4897.2,5751.02
"396","","129.091056","5.01916666666667","","",70.59,136.75,73.32,6263.42,6359.83,5365.65
"397","mz449.21928rt5.02","449.219276","5.02483333333333","omu256","",42.78,0,0,11637.1,11012.81,9763.58
"401","mz337.10471rt5.09","337.104716","5.0855","omu275","Isoflavone base + 3O, 1Prenyl,Fenbuconazole,Dimefuron",18662.29,11590.68,10969.06,8032.45,4335.67,4052.5
"402","mz199.1694rt5.09","199.169396","5.08716666666667","omu220","",10375.77,13829.64,10169.99,7583.59,11072.63,11759.93
"403","mz111.11656rt5.09","111.116566","5.08716666666667","omu198","",19738.36,31539.65,11537.95,14829.59,15466.55,17291.18
"404","mz69.06974rt5.09","69.069746","5.08983333333333","omu42","",542326.63,61097.03,11847.42,16571.19,17669.04,20567.76
"405","mz470.36029rt5.1","470.360296","5.09783333333333","omu43","18-Beta-glycyrrhetinic acid",161.57,0,0,20091,21706.97,20737.98
"406","mz391.34222rt5.11","391.342226","5.11","omu310","",0,29436.29,130241.45,29263.1,28646.67,32781.89
"407","mz357.27889rt5.13","357.278896","5.12533333333333","omu329","",0,0,25.49,290880.31,298112.38,285303.97
"408","mz371.24058rt5.13","371.240576","5.12833333333333","omu257","",326.14,59.62,0,20373.03,17700.28,18082.23
"409","mz140.99536rt5.15","140.995366","5.15283333333333","omu199","",163883.31,189714.27,195869.77,113747.7,111974.5,103964.84
"410","mz223.06433rt5.15","223.064326","5.153","omu244","",5375.99,5627.5,5914.84,1228.23,1143.41,5983.79
"411","mz297.08186rt5.15","297.081856","5.153","omu258","",3776.14,4728.46,3927.01,268.27,899.88,4527.15
"412","","340.393406","5.17933333333333","","",18696.59,17943.78,11317.9,18210.76,14514.84,17362.37
"413","mz845.61162rt5.18","845.611616","5.17983333333333","omu44","",0,0,30.04,55657.28,57529.74,52614.47
"414","mz57.93443rt5.2","57.934426","5.1955","omu45","",148078.48,4992.54,156622.09,100336.55,96729.2,88786.78
"415","","482.360546","5.19583333333333","","",212.01,0,0,5803.93,6161.13,5683.51
"416","","856.592406","5.212","","",25.17,0,0,4346.07,4585.09,4916.64
"417","","263.237176","5.239","","",1278.06,258.1,76.88,6258.19,6134.23,5875.78
"418","mz98.96052rt5.26","98.960516","5.257","omu259","",135271.06,134852.78,140394.27,88758.92,8115.13,15031.04
"419","mz277.23696rt5.28","277.236966","5.2815","omu249","",5942.39,3699.04,5472.72,3958.85,2100.43,2896.78
"420","mz389.30527rt5.32","389.305266","5.317","omu260","",163.87,0,108.55,9480.51,8656.43,8231.63
"421","","272.222626","5.32833333333333","","",0,0,27.17,4226.55,4549.21,3639.71
"422","mz99.96881rt5.33","99.968816","5.33033333333333","omu259","",136235.81,8607.27,132056.8,99627.78,11959.67,10875.06
"423","","392.319316","5.33383333333333","","",149.48,0,0,3677.34,3447.54,3084.75
"424","mz219.19565rt5.34","219.195656","5.3435","omu46","",2731.52,3658.67,3863.87,4635.8,5843.19,5407.91
"425","mz462.39342rt5.35","462.393426","5.35266666666667","omu47","",0,0,48.52,4643.72,6420.12,6524.91
"426","mz710.47306rt5.37","710.473066","5.374","omu48","",45.4,0,0,63112.11,68554.23,70379.77
"427","mz368.42477rt5.41","368.424766","5.4065","omu205","Suberic acid bis(N-hydroxysuccinimide ester)",250536.38,414645.88,407009.81,401211.13,385972.28,381855.75
"428","mz267.17206rt5.41","267.172056","5.40766666666667","omu49","Tri-isobutylphosphate,Tri-isobutyl phosphate,Triisobutyl phosphate,Tributyl phosphate",8804.15,5891.55,7172.74,7826.76,7590.5,7732.26
"429","mz284.91141rt5.43","284.911406","5.43183333333333","omu204","",149349.34,153530.28,14461.09,99741.44,0,98722.2
"430","mz200.9728rt5.45","200.972796","5.4515","omu220","",246227.95,285034.47,12458.52,7931.11,110902.88,95817.27
"431","","404.227996","5.45416666666667","","",0,0,36.12,8760.63,7513.14,7695.49
"432","mz265.14179rt5.48","265.141796","5.47566666666667","omu50","",208.76,666.47,3074.43,4871.15,5121.28,4930.6
"433","mz354.19457rt5.5","354.194566","5.5005","omu51","",25.35,10382.24,8484.87,7741.66,7617.49,6742.94
"434","mz512.50354rt5.55","512.503536","5.54566666666667","omu268","",24212.26,18769.72,22801.66,18365.79,19031.72,15461.02
"435","mz277.1802rt5.6","277.180196","5.60283333333333","omu249","",3255.07,2607.16,2415.98,4712.19,5004.79,5305.55
"436","mz576.41084rt5.61","576.410836","5.60683333333333","omu52","",3416.16,3870.26,3778.42,310.38,1843.45,16323.8
"437","mz365.13594rt5.61","365.135936","5.60933333333333","omu262","",16393.46,14670.54,16294.38,18986.32,8631.77,10817.37
"438","mz308.27916rt5.62","308.279156","5.61866666666667","omu304","",8270.63,4206.99,5614.04,16662.04,2429.16,3132.59
"439","mz532.38456rt5.62","532.384556","5.6215","omu53","",4860.76,5480.24,5397.29,0,920.62,20087.63
"440","","335.278996","5.62283333333333","","",5714.93,4311.58,4608.51,12632.45,4747.99,6514.22
"441","mz488.3576rt5.63","488.357596","5.6335","omu54","",4826.32,5464.93,5270.51,1486.6,974.82,14840.55
"442","mz219.1748rt5.65","219.174796","5.653","omu228","alpha-Cyperone,Nootkatone,4-Nonylphenol",1379.06,2709.16,2955.44,4018.22,6101.32,8391.44
"443","mz165.11336rt5.66","165.113356","5.65683333333333","omu289","",0,119494.91,128991.66,71847.54,3611.15,87322.98
"444","mz429.4045rt5.66","429.404496","5.664","omu55","",40.43,14706.77,25557.84,24587.89,29334.83,27654.73
"445","mz338.34192rt5.67","338.341916","5.672","omu264","",3646.12,207885.66,195534.38,158731.61,154153.48,163650.16
"446","mz748.48401rt5.69","748.484006","5.688","omu233","Clarithromycin",18492.25,0,0,2883612.5,4626075,4121869.25
"447","","101.070826","5.691","","",65790.92,70114.12,3851.05,81147.56,0,80897.65
"448","mz223.06398rt6.24","223.063886","5.71733333333333","omu244","",6796.22,7485.02,6762.58,956.13,642.97,7377.46
"449","","406.280716","5.71916666666667","","",7580.4,3508.72,5250.03,44338.17,2852.09,4759.18
"450","mz297.08307rt5.72","297.083076","5.71933333333333","omu258","",9109.62,10002.95,9209.94,651.57,96.02,12045.08
"451","mz355.06999rt5.72","355.069996","5.71933333333333","omu329","",11253.76,9516.58,9928.26,1423.73,1528.94,13681.48
"452","","57.069616","5.742","","",37885.79,53969.78,18002.96,32545.8,19584.02,21858.57
"453","mz149.02344rt5.75","149.023436","5.75233333333333","omu56","",28438.46,23404.29,25894.97,35181.36,30072.66,31587.02
"454","mz205.08624rt5.75","205.086236","5.75366666666667","omu240","",19439.3,17879.52,16418.28,25875.67,23786.11,22007.3
"455","","640.587936","5.76183333333333","","",17219.5,12325.63,6968.08,9709.4,8170.16,8034.09
"456","mz540.53487rt5.78","540.534866","5.785","omu57","N-palmitoyl-D-erythro-sphinganine",29347.09,28800.47,24463.95,27442.79,21783.58,20692.68
"457","","156.138186","5.8215","","",6076.33,7425.58,5490.09,4785.47,5548.83,6547.06
"458","","346.272406","5.826","","",731.68,751.51,1386.87,7790.09,8451.97,7826.11
"459","mz299.11053rt5.85","299.110536","5.85033333333333","omu202","",43448.75,49274.88,93938.76,313090.59,481858.25,403040.44
"460","mz124.08654rt5.88","124.086536","5.87816666666667","omu265","3,3'-Iminobispropanenitrile",755389.94,728338.94,1156795.75,915505.19,1129667,934444.44
"461","","542.426056","5.89783333333333","","",4057.37,5906.91,7175.46,8585.56,5765.41,8318.62
"462","","678.477096","5.90733333333333","","",0,110.41,1015.74,6708.93,4088.47,5092.18
"463","","125.090276","5.916","","",5158.36,71882.47,65634.13,2814.65,6925.95,66149.83
"464","","498.398906","5.91966666666667","","",6213.52,9339.76,4322.13,12986.78,9527.03,8711.03
"465","","634.452516","5.9235","","",2341.86,1705.82,1868.14,5826.41,6323.95,5211.28
"466","mz454.37354rt5.92","454.373536","5.9235","omu269","",5215.16,7795.84,9102.17,12941.05,8676.83,9496.23
"467","","410.346996","5.94133333333333","","",10241.12,4471.48,9693.58,11203.22,9521.22,9463.43
"468","mz590.42613rt5.95","590.426126","5.94516666666667","omu300","GDP-fucose,ADP-glc",4301.39,1798.17,2481.22,6476.3,5885.18,6267.79
"469","","349.294516","5.95","","",4148.23,9636.02,8876.77,13020.16,5407.04,7467.02
"470","mz546.39966rt5.96","546.399656","5.9585","omu58","",5310.02,4202.09,2744.13,7316.47,6365.27,7226.06
"471","","450.318966","5.9645","","",8907.06,7796.86,5705.24,25388.74,30288.46,27476.14
"472","mz881.62312rt5.97","881.623116","5.96933333333333","omu59","",61.57,0,0,5971.12,5696.27,5401.83
"473","","502.373036","5.97183333333333","","",6090.59,2485.18,248.75,5597.16,5363.28,5549.03
"474","","458.347956","5.97466666666667","","",0,2399.35,4081.38,6196.62,5935.51,5263.35
"475","mz350.26675rt5.98","350.266746","5.97666666666667","omu280","",21879.69,24854.34,12473.69,9300.77,20174.39,19747.31
"476","","668.619616","5.97916666666667","","",40421.5,21602.16,15275.97,6838.27,15070.52,13611.98
"477","","228.232496","5.9805","","",4581.77,4138.55,3543.46,3265.68,5213.09,3821.81
"478","mz104.10682rt5.99","104.106816","5.98816666666667","omu318","",4713.19,75725.6,78429.28,81490.64,69760.48,82009.32
"479","","254.248096","5.99466666666667","","",2904.23,0,0,11714.85,11738.04,12445.97
"480","mz282.27957rt6.61","282.279386","6.0025","omu266","Laurocapram",6322.03,17184.11,14497.11,7334.01,8191.92,12638.87
"481","mz424.32762rt6.01","424.327626","6.01083333333333","omu270","",3987.85,4450.23,4712.25,4118.17,3840.26,4836.39
"482","mz371.29449rt6.01","371.294496","6.01183333333333","omu257","Epicholestanol",0,75.14,0,26904.59,30055.19,33768.55
"483","","522.596996","6.01616666666667","","",38155.89,24695.44,20991.51,18246.66,15488.61,20121.98
"484","mz157.01317rt6.02","157.013176","6.02183333333333","omu245","",8215.67,3287.01,3999.68,30492.7,2317.92,2429.33
"485","","46.064946","6.02233333333333","","",85718.02,722936.56,767096.69,110547.63,456842.19,488483.5
"486","mz827.43967rt6.02","827.439666","6.02316666666667","omu60","",14752.61,6538.36,12498.21,94557.14,2173.55,3042.81
"487","mz273.09718rt6.02","273.097176","6.02366666666667","omu236","",72749.36,30019.8,34918.67,242563.42,20894.49,23552.57
"488","mz329.15962rt6.02","329.159616","6.02366666666667","omu61","",380057.59,170551.48,203128.48,1273761.25,111620.36,139632.05
"489","mz448.29032rt6.02","448.290316","6.02366666666667","omu316","",92145.02,84932.66,102613.38,347883.16,58872.91,70177
"490","mz185.08102rt6.02","185.081016","6.02383333333333","omu216","",8855.1,3855.73,4715.27,32982.8,2213.48,2957.18
"491","mz213.07613rt6.02","213.076126","6.02483333333333","omu62","Butocarboxim",20831.3,9680.59,10914.58,80058.91,5910.49,7410.97
"492","","217.034626","6.025","","",15484.09,7741.68,7358.98,60963.4,4730.23,5961.23
"493","mz259.15438rt6.03","259.154386","6.02633333333333","omu63","",22973.01,9234.1,12584.38,82495.96,7250.93,8886.07
"494","","88.111886","6.03316666666667","","",26814.24,59710.4,4553.31,65239.73,7243.06,2906.58
"495","mz74.09617rt6.04","74.096176","6.04416666666667","omu267","",174363.2,151692.23,168484.13,302735.31,18928.15,8828.66
"496","mz530.34779rt6.05","530.347786","6.052","omu64","",11801.99,10325.53,10819.33,3520.8,15662.29,14877.24
"497","","502.315816","6.05633333333333","","",6444.24,4525.37,4227.02,3171.91,5497.47,4365.74
"498","mz413.26579rt6.07","413.265796","6.07333333333333","omu65","Lupulone,Bis(2-ethylhexyl)phthalate",345.57,958.01,16135.3,7522,10521.67,11496.77
"499","mz130.15894rt6.12","130.158936","6.11633333333333","omu235","Octylamine",25604.2,200270.23,10662.54,183477.38,182211.41,177949.17
"500","mz644.49392rt6.13","644.493926","6.13016666666667","omu66","",37505.46,30903.72,37826.3,46233.61,42982.17,49653.36
"501","mz600.46804rt6.13","600.468036","6.13433333333333","omu67","",82069.93,78468.25,66984,54862.82,78347.26,87167.02
"502","","688.519336","6.136","","",14734.02,11445.88,14000.84,19726.64,18981.15,21209.4
"503","","561.396736","6.14916666666667","","",40573.07,18399.66,17224.2,18485.87,18644.28,17509.87
"504","mz556.4421rt6.15","556.442096","6.15333333333333","omu68","",167517.52,157388.75,133164.23,161266.78,157681.36,150324.16
"505","mz584.47319rt6.17","584.473186","6.16983333333333","omu69","",7631.04,124418.09,121684.89,114795.2,108133.22,116107.84
"506","mz512.41536rt6.17","512.415356","6.17066666666667","omu268","",192496.19,213048.7,213655.33,219712.09,138309.92,187046.95
"507","","517.371056","6.1735","","",25959.85,17242.34,23216.68,26360.48,23617.86,28446.43
"508","mz468.38935rt6.18","468.389356","6.179","omu70","",252217.77,247408.14,245182.61,248909.58,229474.66,221160.97
"509","","473.344636","6.18166666666667","","",53230.48,46630.24,44260.21,47036.41,49081.94,93781.96
"510","","239.149466","6.18416666666667","","",9566.28,21796.59,22314.99,14384.37,76845.52,49554.52
"511","mz496.42072rt6.19","496.420726","6.18833333333333","omu71","",0,25186.32,226838.06,207711.34,211819.11,209578.5
"512","mz452.39411rt6.19","452.394116","6.19266666666667","omu269","",31305.02,29626.86,271399.47,247102.5,250052.34,251408.17
"513","mz424.36316rt6.19","424.363156","6.194","omu270","",232546.48,235674.34,238131.7,161435.59,230237.08,233474.28
"514","mz540.44673rt6.21","540.446736","6.20833333333333","omu72","",5913.3,8243.4,190829.31,175968.95,178722.69,176044.66
"515","mz332.96429rt6.21","332.964286","6.21266666666667","omu73","",10005.35,4815.03,4268.68,1935.13,1601.46,1822.29
"516","","263.236446","6.21566666666667","","",793.36,116.1,155.19,14508.82,13017.67,11682.98
"517","mz336.31069rt6.22","336.310686","6.216","omu271","",21489.01,21709.46,21281.02,26841.05,21932.4,22782.02
"518","mz570.42041rt6.22","570.420416","6.21666666666667","omu272","",5788.03,6555.91,6921.36,5364.31,5787.32,5599.2
"519","mz364.34215rt6.22","364.342146","6.2205","omu262","",18330.21,22659.22,22088.61,34466.42,23584.67,32147.31
"520","mz280.2635rt6.22","280.263496","6.22083333333333","omu213","",1716.07,191.94,1323.5,71719.76,70024.75,67157.84
"521","mz223.06398rt6.24","223.063976","6.24183333333333","omu244","",6803.5,6466.86,7540.36,568.88,1063.07,8525.87
"522","mz526.39508rt6.24","526.395076","6.24266666666667","omu314","",0,9309.92,7180.23,6912.45,8469.42,7553.85
"523","","480.156316","6.24383333333333","","",3549.22,3284.17,3275.01,110.46,449.22,4561
"524","mz297.08251rt6.24","297.082506","6.244","omu258","",9406.46,10219.81,10664.68,1005.52,1321.29,14228.28
"525","mz371.10089rt6.24","371.100896","6.24483333333333","omu273","",9523.58,9919.29,9832.01,1621.99,1565.16,13179.53
"526","","429.088896","6.24583333333333","","",2928.54,3376.71,3298.06,244.66,498.98,4337.49
"527","","167.055246","6.248","","",3926.44,4232.37,3788.64,69.3,367.74,5324.39
"528","mz482.36783rt6.27","482.367836","6.26716666666667","omu274","",2068.81,9083.09,9182.73,7032.65,7858.4,10044.64
"529","mz738.43888rt6.27","738.438876","6.27033333333333","omu74","",901.69,86.57,101.13,146753.45,258689.81,278005.97
"530","","936.699316","6.30533333333333","","",4738.76,35969.98,61802.99,0,57251,0
"531","mz338.34164rt6.31","338.341646","6.3145","omu264","",7281.37,11212.62,138324.08,128951.65,59877.32,60383.75
"532","","937.200336","6.31583333333333","","",43093.81,62537.8,70232.41,61254.77,66850.52,0
"533","","807.588966","6.31916666666667","","",2587.1,9236.85,6246.54,28326.1,43445.46,43988.66
"534","mz394.31616rt6.32","394.316156","6.32083333333333","omu279","",5168.77,5576.45,6335.85,8100.89,6114.29,6566.48
"535","","846.582846","6.32183333333333","","",0,0,81.22,5772.43,5991.18,4858.95
"537","","559.516346","6.337","","",14732.91,60897.61,19252.39,17906.31,17396.91,6144.83
"538","mz550.6277rt6.35","550.627696","6.346","omu75","Dimethyldioctadecylammonium",297033,246177.64,181334,140301.36,124858.37,113163.77
"539","","1092.299136","6.34966666666667","","",34400.49,35817.82,46879.3,29572.85,44495.38,0
"543","","737.367386","6.36166666666667","","",7004.57,7455.03,8213.22,4575.87,4446.72,4342.58
"545","","710.394246","6.37266666666667","","",6017.25,6523.91,7045.56,3303.56,4305.12,3756.97
"546","mz682.36224rt6.37","682.362236","6.37283333333333","omu76","",80116.35,92088.1,94554.54,40703.94,45010.05,47886.74
"549","mz827.19899rt6.38","827.198986","6.37566666666667","omu77","",8076.88,10331.87,10898.74,4001.63,4435.68,4987.62
"550","","1026.253076","6.37616666666667","","",64094.24,68787.41,6751.66,7499.25,7642,64707.14
"551","","727.273696","6.3765","","",8671.78,8749.81,9228.99,3364.7,3633.15,3401.41
"552","mz654.33133rt6.38","654.331336","6.37683333333333","omu78","",393680.41,422790.97,409877.56,147437.48,142109.81,144720.86
"553","mz1295.58629rt6.38","1295.586286","6.37966666666667","omu79","",14683.21,15941.83,15439.08,2395.83,2439.85,0
